Data_Venda,Produto,Categoria,Quantidade_Vendida,Preço,Receita,Região
2023-02-15,Boneca,Brinquedos,21,180.55,3791.55,Leste
2023-09-05,Tablet,Eletrônicos,41,449.55,18431.55,Leste
2023-03-10,Carrinho,Brinquedos,32,416.31,13321.92,Norte
2023-12-01,Frutas,Alimentos,19,310.03,5890.57,Norte
2023-04-11,Sofá,Móveis,27,168.69,4554.63,Oeste
2023-09-04,Boneca,Brinquedos,44,335.53,14763.32,Oeste
2023-01-07,Arroz,Alimentos,35,306.08,10712.8,Norte
2023-10-21,Calça,Roupas,46,483.24,22229.04,Sul
2023-12-04,Blocos de Montar,Brinquedos,26,36.17,940.4200000000001,Oeste
2023-02-22,Sapato,Roupas,22,120.53,2651.66,Oeste
2023-07-24,Boneca,Brinquedos,43,428.04,18405.72,Oeste
2023-03-06,Smartphone,Eletrônicos,7,335.53,2348.71,Norte
2023-12-26,Jaqueta,Roupas,32,29.06,929.92,Sul
2023-02-18,Sapato,Roupas,14,35.05,490.69999999999993,Oeste
2023-01-08,Sofá,Móveis,21,403.2,8467.199999999999,Sul
2023-12-27,Blocos de Montar,Brinquedos,42,79.85,3353.7,Oeste
2023-12-13,Sapato,Roupas,15,74.02,1110.3,Norte
2023-11-13,Câmera,Eletrônicos,49,293.75,14393.75,Sul
2023-02-28,Carrinho,Brinquedos,34,163.73,5566.82,Norte
2023-10-18,Arroz,Alimentos,14,23.54,329.56,Sul
2023-12-19,Laptop,Eletrônicos,29,462.61,13415.69,Oeste
2023-11-11,Câmera,Eletrônicos,26,163.2,4243.2,Sul
2023-09-23,Sapato,Roupas,27,459.27,12400.289999999999,Leste
2023-06-28,Mesa,Móveis,12,402.38,4828.5599999999995,Oeste
2023-11-05,Tablet,Eletrônicos,12,81.0,972.0,Leste
2023-09-17,Boneca,Brinquedos,1,100.78,100.78,Norte
2023-04-13,Carne,Alimentos,23,64.17,1475.91,Oeste
2023-08-23,Sapato,Roupas,18,18.56,334.08,Sul
2023-04-27,Carne,Alimentos,47,52.85,2483.9500000000003,Leste
2023-10-25,Laptop,Eletrônicos,16,128.51,2056.16,Oeste
2023-05-22,Boneca,Brinquedos,12,143.61,1723.3200000000002,Oeste
2023-09-15,Arroz,Alimentos,18,107.68,1938.2400000000002,Oeste
2023-02-27,Arroz,Alimentos,18,19.09,343.62,Sul
2023-09-11,Carrinho,Brinquedos,36,303.09,10911.24,Oeste
2023-09-10,Sapato,Roupas,12,162.71,1952.52,Norte
2023-05-28,Sofá,Móveis,26,347.11,9024.86,Leste
2023-01-18,Carrinho,Brinquedos,39,231.76,9038.64,Oeste
2023-07-05,Laptop,Eletrônicos,36,425.31,15311.16,Leste
2023-01-10,Quebra-Cabeça,Brinquedos,9,257.93,2321.37,Sul
2023-07-12,Jaqueta,Roupas,24,413.15,9915.599999999999,Sul
2023-12-29,Smartphone,Eletrônicos,27,463.52,12515.039999999999,Oeste
2023-03-26,Feijão,Alimentos,21,140.58,2952.1800000000003,Oeste
2023-04-29,Camisa,Roupas,6,417.35,2504.1000000000004,Sul
2023-07-09,Smartphone,Eletrônicos,4,191.26,765.04,Oeste
2023-04-23,Estante,Móveis,41,489.92,20086.72,Oeste
2023-02-06,Smartphone,Eletrônicos,15,218.85,3282.75,Sul
2023-03-08,Feijão,Alimentos,5,119.71,598.55,Leste
2023-07-18,Laptop,Eletrônicos,24,355.62,8534.880000000001,Oeste
2023-10-12,Câmera,Eletrônicos,15,432.27,6484.049999999999,Leste
2023-09-01,Jaqueta,Roupas,39,265.97,10372.830000000002,Leste
2023-08-14,Estante,Móveis,28,160.5,4494.0,Oeste
2023-03-30,Quebra-Cabeça,Brinquedos,39,49.78,1941.42,Norte
2023-11-29,Câmera,Eletrônicos,31,25.74,797.9399999999999,Sul
2023-04-26,Jaqueta,Roupas,48,206.8,9926.400000000001,Sul
2023-07-24,Frutas,Alimentos,41,222.21,9110.61,Norte
2023-06-05,Jaqueta,Roupas,45,494.12,22235.4,Oeste
2023-01-15,Blocos de Montar,Brinquedos,15,214.73,3220.95,Norte
2023-08-14,Quebra-Cabeça,Brinquedos,31,445.7,13816.699999999999,Oeste
2023-10-12,Sofá,Móveis,30,382.94,11488.2,Sul
2023-01-21,Camisa,Roupas,23,484.4,11141.199999999999,Norte
2023-11-03,Feijão,Alimentos,12,482.92,5795.04,Norte
2023-12-29,Laptop,Eletrônicos,22,499.67,10992.74,Sul
2023-08-02,Estante,Móveis,36,441.04,15877.44,Leste
2023-09-08,Calça,Roupas,33,249.34,8228.22,Sul
2023-09-01,Carne,Alimentos,2,428.86,857.72,Sul
2023-04-23,Sofá,Móveis,7,79.12,553.84,Leste
2023-01-31,Jaqueta,Roupas,45,258.55,11634.75,Leste
2023-08-20,Calça,Roupas,18,380.67,6852.06,Norte
2023-07-28,Frutas,Alimentos,15,482.28,7234.2,Oeste
2023-02-03,Mesa,Móveis,6,451.6,2709.6000000000004,Oeste
2023-08-30,Blocos de Montar,Brinquedos,42,454.06,19070.52,Leste
2023-11-23,Estante,Móveis,26,231.49,6018.74,Oeste
2023-07-27,Calça,Roupas,12,230.81,2769.7200000000003,Leste
2023-04-13,Quebra-Cabeça,Brinquedos,6,433.94,2603.64,Oeste
2023-01-15,Smartphone,Eletrônicos,14,382.92,5360.88,Oeste
2023-04-21,Boneca,Brinquedos,20,69.92,1398.4,Leste
2023-12-17,Carrinho,Brinquedos,19,70.19,1333.61,Norte
2023-09-28,Sofá,Móveis,42,11.93,501.06,Norte
2023-09-05,Boneca,Brinquedos,31,227.39,7049.089999999999,Sul
2023-09-07,Carne,Alimentos,3,453.12,1359.3600000000001,Oeste
2023-01-30,Smartphone,Eletrônicos,14,252.81,3539.34,Sul
2023-08-30,Sapato,Roupas,31,372.53,11548.429999999998,Leste
2023-06-06,Mesa,Móveis,36,267.52,9630.72,Leste
2023-03-10,Carrinho,Brinquedos,8,244.98,1959.84,Sul
2023-08-29,Estante,Móveis,11,262.34,2885.74,Oeste
2023-06-11,Blocos de Montar,Brinquedos,40,165.97,6638.8,Leste
2023-08-31,Arroz,Alimentos,27,321.58,8682.66,Oeste
2023-07-09,Feijão,Alimentos,35,452.74,15845.9,Norte
2023-11-16,Câmera,Eletrônicos,22,395.03,8690.66,Leste
2023-07-10,Jaqueta,Roupas,23,280.37,6448.51,Leste
2023-02-15,Câmera,Eletrônicos,31,304.91,9452.210000000001,Oeste
2023-06-13,Boneca,Brinquedos,18,247.93,4462.74,Leste
2023-09-04,Estante,Móveis,18,147.97,2663.46,Oeste
2023-02-14,Feijão,Alimentos,12,350.25,4203.0,Norte
2023-10-23,Camisa,Roupas,32,413.0,13216.0,Norte
2023-12-25,Feijão,Alimentos,10,59.08,590.8,Oeste
2023-06-22,Jaqueta,Roupas,10,196.82,1968.1999999999998,Norte
2023-09-23,Camisa,Roupas,29,475.64,13793.56,Oeste
2023-06-08,Arroz,Alimentos,15,196.54,2948.1,Norte
2023-10-09,Blocos de Montar,Brinquedos,41,115.73,4744.93,Leste
2023-09-27,Frutas,Alimentos,17,347.18,5902.06,Oeste
2023-05-25,Smartphone,Eletrônicos,27,124.16,3352.3199999999997,Norte
2023-02-09,Calça,Roupas,17,293.57,4990.69,Sul
2023-01-09,Smartphone,Eletrônicos,34,126.03,4285.02,Sul
2023-06-21,Cadeira,Móveis,25,68.01,1700.2500000000002,Norte
2023-02-06,Smartphone,Eletrônicos,44,369.66,16265.04,Leste
2023-12-25,Blocos de Montar,Brinquedos,26,443.71,11536.46,Oeste
2023-10-10,Quebra-Cabeça,Brinquedos,20,98.05,1961.0,Leste
2023-11-26,Blocos de Montar,Brinquedos,49,492.39,24127.11,Leste
2023-04-07,Camisa,Roupas,4,498.4,1993.6,Oeste
2023-09-27,Calça,Roupas,35,67.56,2364.6,Oeste
2023-02-24,Jaqueta,Roupas,13,207.35,2695.5499999999997,Leste
2023-07-23,Calça,Roupas,29,386.36,11204.44,Norte
2023-06-29,Calça,Roupas,28,251.79,7050.12,Norte
2023-04-16,Camisa,Roupas,27,375.12,10128.24,Leste
2023-06-30,Laptop,Eletrônicos,34,253.37,8614.58,Leste
2023-11-29,Carrinho,Brinquedos,21,404.57,8495.97,Sul
2023-09-11,Jaqueta,Roupas,25,359.89,8997.25,Norte
2023-12-05,Frutas,Alimentos,49,160.66,7872.34,Leste
2023-01-15,Cadeira,Móveis,17,89.51,1521.67,Oeste
2023-07-15,Sapato,Roupas,39,66.0,2574.0,Oeste
2023-12-19,Cadeira,Móveis,4,379.69,1518.76,Oeste
2023-06-24,Smartphone,Eletrônicos,18,173.0,3114.0,Oeste
2023-12-29,Camisa,Roupas,45,46.45,2090.25,Oeste
2023-03-21,Quebra-Cabeça,Brinquedos,8,221.54,1772.32,Leste
2023-12-03,Arroz,Alimentos,27,15.01,405.27,Sul
2023-02-03,Arroz,Alimentos,15,482.61,7239.150000000001,Oeste
2023-06-25,Frutas,Alimentos,10,105.68,1056.8000000000002,Leste
2023-01-13,Boneca,Brinquedos,44,117.44,5167.36,Sul
2023-08-17,Smartphone,Eletrônicos,28,358.97,10051.16,Oeste
2023-12-30,Cadeira,Móveis,48,220.63,10590.24,Oeste
2023-10-02,Smartphone,Eletrônicos,17,338.4,5752.799999999999,Norte
2023-01-11,Carne,Alimentos,44,381.94,16805.36,Norte
2023-08-08,Calça,Roupas,4,392.29,1569.16,Sul
2023-10-12,Blocos de Montar,Brinquedos,29,365.72,10605.880000000001,Sul
2023-08-19,Sofá,Móveis,6,483.09,2898.54,Oeste
2023-07-24,Estante,Móveis,8,410.06,3280.48,Oeste
2023-04-22,Smartphone,Eletrônicos,48,161.68,7760.64,Leste
2023-07-02,Mesa,Móveis,36,455.66,16403.760000000002,Leste
2023-08-26,Carrinho,Brinquedos,47,176.46,8293.62,Norte
2023-11-26,Calça,Roupas,42,499.55,20981.100000000002,Sul
2023-01-18,Sapato,Roupas,5,391.41,1957.0500000000002,Leste
2023-05-25,Carrinho,Brinquedos,8,311.81,2494.48,Oeste
2023-01-15,Câmera,Eletrônicos,40,316.77,12670.8,Leste
2023-10-15,Feijão,Alimentos,8,151.09,1208.72,Sul
2023-01-24,Boneca,Brinquedos,15,397.22,5958.3,Oeste
2023-08-05,Sofá,Móveis,25,456.2,11405.0,Sul
2023-11-08,Calça,Roupas,13,296.46,3853.9799999999996,Oeste
2023-01-30,Frutas,Alimentos,23,366.04,8418.92,Oeste
2023-02-27,Jaqueta,Roupas,3,242.34,727.02,Oeste
2023-12-19,Cadeira,Móveis,44,85.74,3772.56,Leste
2023-07-24,Laptop,Eletrônicos,41,116.18,4763.38,Norte
2023-10-16,Sofá,Móveis,9,64.44,579.96,Sul
2023-12-07,Estante,Móveis,42,205.0,8610.0,Norte
2023-07-07,Frutas,Alimentos,9,175.11,1575.9900000000002,Norte
2023-09-20,Quebra-Cabeça,Brinquedos,4,284.75,1139.0,Oeste
2023-09-26,Sapato,Roupas,43,487.69,20970.67,Oeste
2023-10-02,Blocos de Montar,Brinquedos,39,479.09,18684.51,Sul
2023-06-07,Estante,Móveis,47,220.64,10370.08,Sul
2023-10-31,Cadeira,Móveis,11,109.55,1205.05,Norte
2023-11-15,Calça,Roupas,27,33.52,905.0400000000001,Oeste
2023-01-25,Sofá,Móveis,38,123.16,4680.08,Sul
2023-02-18,Mesa,Móveis,13,436.74,5677.62,Sul
2023-01-07,Sapato,Roupas,17,409.64,6963.88,Norte
2023-03-31,Boneca,Brinquedos,48,388.12,18629.760000000002,Leste
2023-11-28,Camisa,Roupas,10,247.33,2473.3,Leste
2023-07-06,Arroz,Alimentos,20,414.87,8297.4,Norte
2023-10-31,Boneca,Brinquedos,40,363.71,14548.4,Oeste
2023-01-03,Quebra-Cabeça,Brinquedos,46,350.23,16110.580000000002,Oeste
2023-12-18,Mesa,Móveis,10,477.47,4774.700000000001,Norte
2023-03-28,Jaqueta,Roupas,5,425.11,2125.55,Leste
2023-12-17,Câmera,Eletrônicos,21,231.98,4871.58,Leste
2023-02-18,Estante,Móveis,49,227.47,11146.03,Oeste
2023-05-12,Laptop,Eletrônicos,31,199.71,6191.01,Sul
2023-11-21,Carne,Alimentos,44,206.65,9092.6,Norte
2023-03-13,Cadeira,Móveis,9,335.14,3016.2599999999998,Norte
2023-09-16,Sofá,Móveis,21,220.26,4625.46,Oeste
2023-05-05,Carrinho,Brinquedos,4,26.71,106.84,Leste
2023-01-06,Camisa,Roupas,48,25.26,1212.48,Sul
2023-12-06,Calça,Roupas,25,275.08,6877.0,Sul
2023-06-17,Arroz,Alimentos,15,51.64,774.6,Norte
2023-03-10,Smartphone,Eletrônicos,42,436.21,18320.82,Leste
2023-07-26,Arroz,Alimentos,1,171.28,171.28,Leste
2023-09-13,Calça,Roupas,9,139.09,1251.81,Oeste
2023-02-09,Arroz,Alimentos,2,44.7,89.4,Sul
2023-05-14,Jaqueta,Roupas,29,155.29,4503.41,Leste
2023-12-08,Feijão,Alimentos,2,286.93,573.86,Oeste
2023-01-15,Feijão,Alimentos,33,175.95,5806.349999999999,Leste
2023-01-12,Quebra-Cabeça,Brinquedos,48,153.31,7358.88,Sul
2023-10-17,Feijão,Alimentos,23,111.35,2561.0499999999997,Oeste
2023-02-12,Quebra-Cabeça,Brinquedos,43,232.12,9981.16,Oeste
2023-11-15,Cadeira,Móveis,3,406.15,1218.4499999999998,Oeste
2023-10-29,Sapato,Roupas,10,366.04,3660.4,Leste
2023-06-15,Frutas,Alimentos,36,70.7,2545.2000000000003,Norte
2023-03-14,Calça,Roupas,35,293.56,10274.6,Norte
2023-01-03,Carne,Alimentos,18,340.37,6126.66,Norte
2023-12-04,Jaqueta,Roupas,7,168.29,1178.03,Sul
2023-08-15,Quebra-Cabeça,Brinquedos,39,479.33,18693.87,Sul
2023-02-09,Estante,Móveis,40,21.74,869.5999999999999,Oeste
2023-01-24,Camisa,Roupas,17,35.34,600.7800000000001,Leste
2023-05-29,Sapato,Roupas,28,317.45,8888.6,Norte
2023-09-19,Boneca,Brinquedos,46,375.27,17262.42,Norte
2023-07-16,Arroz,Alimentos,35,312.07,10922.449999999999,Sul
2023-08-11,Tablet,Eletrônicos,17,373.94,6356.98,Sul
2023-05-16,Boneca,Brinquedos,18,489.93,8818.74,Oeste
2023-05-09,Sapato,Roupas,34,381.88,12983.92,Leste
2023-02-23,Arroz,Alimentos,1,477.54,477.54,Sul
2023-06-27,Sofá,Móveis,7,448.84,3141.8799999999997,Sul
2023-10-29,Boneca,Brinquedos,8,403.01,3224.08,Oeste
2023-07-09,Frutas,Alimentos,11,232.39,2556.29,Sul
2023-11-14,Tablet,Eletrônicos,24,263.8,6331.200000000001,Leste
2023-01-22,Arroz,Alimentos,24,237.12,5690.88,Leste
2023-05-03,Cadeira,Móveis,2,65.64,131.28,Sul
2023-11-17,Carne,Alimentos,28,307.91,8621.480000000001,Sul
2023-05-20,Sapato,Roupas,5,297.81,1489.05,Norte
2023-03-10,Calça,Roupas,21,242.15,5085.150000000001,Norte
2023-11-25,Laptop,Eletrônicos,49,391.58,19187.42,Oeste
2023-09-03,Câmera,Eletrônicos,7,77.63,543.41,Norte
2023-02-16,Frutas,Alimentos,28,16.69,467.32000000000005,Norte
2023-10-16,Calça,Roupas,10,194.64,1946.3999999999999,Sul
2023-01-13,Feijão,Alimentos,46,178.47,8209.62,Oeste
2023-02-07,Blocos de Montar,Brinquedos,38,187.52,7125.76,Norte
2023-08-06,Laptop,Eletrônicos,13,218.08,2835.04,Leste
2023-08-02,Câmera,Eletrônicos,4,424.86,1699.44,Leste
2023-10-02,Arroz,Alimentos,37,45.61,1687.57,Sul
2023-05-31,Smartphone,Eletrônicos,33,412.18,13601.94,Leste
2023-08-29,Quebra-Cabeça,Brinquedos,6,471.22,2827.32,Norte
2023-05-08,Blocos de Montar,Brinquedos,8,404.79,3238.32,Oeste
2023-08-25,Boneca,Brinquedos,8,256.26,2050.08,Leste
2023-12-09,Carrinho,Brinquedos,40,437.35,17494.0,Oeste
2023-04-23,Carrinho,Brinquedos,32,390.38,12492.16,Sul
2023-02-19,Sapato,Roupas,9,250.94,2258.46,Leste
2023-02-07,Sapato,Roupas,1,279.46,279.46,Sul
2023-03-08,Laptop,Eletrônicos,1,247.77,247.77,Sul
2023-10-23,Tablet,Eletrônicos,8,238.64,1909.12,Oeste
2023-04-25,Smartphone,Eletrônicos,41,311.32,12764.119999999999,Sul
2023-11-12,Cadeira,Móveis,25,241.82,6045.5,Sul
2023-11-18,Mesa,Móveis,38,269.5,10241.0,Sul
2023-12-02,Mesa,Móveis,36,56.58,2036.8799999999999,Leste
2023-01-06,Smartphone,Eletrônicos,29,65.58,1901.82,Oeste
2023-11-09,Tablet,Eletrônicos,1,14.46,14.46,Leste
2023-06-07,Arroz,Alimentos,39,193.63,7551.57,Norte
2023-01-04,Câmera,Eletrônicos,30,290.08,8702.4,Sul
2023-03-15,Cadeira,Móveis,17,211.41,3593.97,Oeste
2023-11-17,Carne,Alimentos,29,191.99,5567.71,Oeste
2023-10-05,Calça,Roupas,2,327.7,655.4,Leste
2023-04-17,Calça,Roupas,21,480.76,10095.96,Norte
2023-08-03,Tablet,Eletrônicos,9,339.11,3051.9900000000002,Oeste
2023-06-16,Feijão,Alimentos,35,114.82,4018.7,Leste
2023-06-07,Estante,Móveis,10,392.28,3922.7999999999997,Oeste
2023-04-27,Arroz,Alimentos,10,211.07,2110.7,Leste
2023-08-07,Calça,Roupas,26,353.96,9202.96,Leste
2023-06-01,Sapato,Roupas,12,197.63,2371.56,Leste
2023-12-20,Frutas,Alimentos,15,151.61,2274.15,Sul
2023-09-18,Frutas,Alimentos,41,217.21,8905.61,Oeste
2023-10-29,Boneca,Brinquedos,22,343.04,7546.88,Oeste
2023-07-08,Blocos de Montar,Brinquedos,5,215.63,1078.15,Leste
2023-09-21,Camisa,Roupas,15,448.05,6720.75,Leste
2023-03-13,Boneca,Brinquedos,8,324.32,2594.56,Sul
2023-03-23,Estante,Móveis,19,65.18,1238.42,Sul
2023-12-04,Carrinho,Brinquedos,33,492.96,16267.679999999998,Leste
2023-09-05,Cadeira,Móveis,28,417.11,11679.08,Leste
2023-01-24,Sapato,Roupas,31,486.91,15094.210000000001,Leste
2023-02-28,Quebra-Cabeça,Brinquedos,1,334.34,334.34,Leste
2023-12-23,Jaqueta,Roupas,32,68.84,2202.88,Norte
2023-07-01,Câmera,Eletrônicos,11,428.91,4718.01,Norte
2023-01-02,Laptop,Eletrônicos,7,253.39,1773.73,Sul
2023-08-06,Feijão,Alimentos,10,81.19,811.9,Oeste
2023-07-19,Arroz,Alimentos,20,34.6,692.0,Oeste
2023-08-21,Sofá,Móveis,24,407.66,9783.84,Sul
2023-12-07,Quebra-Cabeça,Brinquedos,27,34.57,933.39,Oeste
2023-07-09,Cadeira,Móveis,16,468.34,7493.44,Oeste
2023-02-08,Sofá,Móveis,33,316.21,10434.929999999998,Sul
2023-08-04,Calça,Roupas,15,249.88,3748.2,Norte
2023-05-28,Câmera,Eletrônicos,1,231.15,231.15,Norte
2023-03-15,Laptop,Eletrônicos,43,68.78,2957.54,Leste
2023-03-22,Cadeira,Móveis,12,304.06,3648.7200000000003,Leste
2023-07-28,Quebra-Cabeça,Brinquedos,34,273.72,9306.480000000001,Sul
2023-08-31,Carne,Alimentos,36,103.0,3708.0,Norte
2023-06-29,Camisa,Roupas,43,69.0,2967.0,Leste
2023-03-04,Sofá,Móveis,12,114.84,1378.08,Leste
2023-08-28,Mesa,Móveis,48,64.98,3119.04,Norte
2023-01-24,Smartphone,Eletrônicos,29,222.87,6463.2300000000005,Sul
2023-06-14,Blocos de Montar,Brinquedos,38,417.79,15876.02,Leste
2023-04-24,Cadeira,Móveis,11,329.38,3623.18,Leste
2023-08-28,Blocos de Montar,Brinquedos,10,17.65,176.5,Norte
2023-10-06,Estante,Móveis,6,139.96,839.76,Oeste
2023-08-08,Carrinho,Brinquedos,16,86.03,1376.48,Leste
2023-06-27,Tablet,Eletrônicos,37,350.53,12969.609999999999,Oeste
2023-04-18,Mesa,Móveis,15,239.28,3589.2,Oeste
2023-04-07,Boneca,Brinquedos,20,185.57,3711.3999999999996,Oeste
2023-05-13,Calça,Roupas,29,94.39,2737.31,Leste
2023-07-17,Frutas,Alimentos,22,392.92,8644.24,Leste
2023-11-28,Calça,Roupas,19,170.09,3231.71,Norte
2023-10-12,Sofá,Móveis,30,343.3,10299.0,Norte
2023-05-03,Camisa,Roupas,4,206.46,825.84,Leste
2023-10-19,Sapato,Roupas,18,117.68,2118.2400000000002,Sul
2023-08-15,Estante,Móveis,30,202.78,6083.4,Leste
2023-11-08,Camisa,Roupas,5,168.48,842.4,Norte
2023-02-24,Mesa,Móveis,34,75.78,2576.52,Sul
2023-04-21,Mesa,Móveis,20,317.05,6341.0,Norte
2023-11-21,Sofá,Móveis,39,159.97,6238.83,Leste
2023-06-15,Calça,Roupas,30,336.05,10081.5,Oeste
2023-06-07,Boneca,Brinquedos,42,167.46,7033.320000000001,Leste
2023-12-02,Carrinho,Brinquedos,39,494.53,19286.67,Leste
2023-11-13,Camisa,Roupas,4,446.39,1785.56,Leste
2023-06-21,Carne,Alimentos,36,17.92,645.1200000000001,Norte
2023-02-10,Quebra-Cabeça,Brinquedos,41,104.02,4264.82,Sul
2023-08-16,Boneca,Brinquedos,16,207.8,3324.8,Leste
2023-12-01,Carrinho,Brinquedos,40,363.36,14534.400000000001,Norte
2023-10-15,Estante,Móveis,5,312.2,1561.0,Norte
2023-05-21,Camisa,Roupas,29,160.13,4643.7699999999995,Norte
2023-07-08,Sofá,Móveis,9,267.43,2406.87,Oeste
2023-01-11,Sofá,Móveis,42,344.65,14475.3,Sul
2023-03-28,Feijão,Alimentos,34,197.43,6712.62,Leste
2023-11-04,Carrinho,Brinquedos,3,199.01,597.03,Leste
2023-07-25,Calça,Roupas,49,294.94,14452.06,Norte
2023-10-15,Tablet,Eletrônicos,8,63.76,510.08,Norte
2023-10-02,Carrinho,Brinquedos,45,58.35,2625.75,Leste
2023-09-12,Camisa,Roupas,37,51.88,1919.5600000000002,Leste
2023-07-16,Estante,Móveis,3,45.23,135.69,Oeste
2023-06-28,Frutas,Alimentos,43,124.51,5353.93,Norte
2023-03-23,Sapato,Roupas,26,316.52,8229.52,Norte
2023-11-12,Tablet,Eletrônicos,38,224.83,8543.54,Oeste
2023-12-22,Câmera,Eletrônicos,3,240.67,722.01,Leste
2023-04-07,Mesa,Móveis,40,269.86,10794.400000000001,Norte
2023-08-04,Mesa,Móveis,27,142.3,3842.1000000000004,Sul
2023-09-03,Câmera,Eletrônicos,49,328.13,16078.369999999999,Sul
2023-09-22,Câmera,Eletrônicos,39,438.3,17093.7,Norte
2023-09-03,Estante,Móveis,36,161.79,5824.44,Leste
2023-08-18,Laptop,Eletrônicos,5,291.81,1459.05,Norte
2023-03-25,Frutas,Alimentos,43,285.77,12288.109999999999,Sul
2023-08-11,Sofá,Móveis,37,115.51,4273.87,Oeste
2023-11-25,Smartphone,Eletrônicos,39,360.2,14047.8,Oeste
2023-11-13,Calça,Roupas,4,384.36,1537.44,Sul
2023-11-16,Smartphone,Eletrônicos,21,91.15,1914.15,Leste
2023-05-26,Jaqueta,Roupas,33,471.52,15560.16,Oeste
2023-09-23,Frutas,Alimentos,25,13.84,346.0,Leste
2023-05-05,Mesa,Móveis,3,305.61,916.83,Leste
2023-02-12,Arroz,Alimentos,20,62.67,1253.4,Sul
2023-06-11,Smartphone,Eletrônicos,17,117.03,1989.51,Sul
2023-07-17,Smartphone,Eletrônicos,2,379.07,758.14,Oeste
2023-02-17,Carrinho,Brinquedos,46,367.12,16887.52,Sul
2023-02-01,Boneca,Brinquedos,17,461.48,7845.16,Leste
2023-10-27,Feijão,Alimentos,46,114.86,5283.56,Leste
2023-09-06,Feijão,Alimentos,42,262.32,11017.44,Oeste
2023-10-28,Laptop,Eletrônicos,9,132.82,1195.3799999999999,Oeste
2023-09-06,Estante,Móveis,28,77.11,2159.08,Sul
2023-01-18,Feijão,Alimentos,33,363.6,11998.800000000001,Oeste
2023-02-28,Feijão,Alimentos,3,400.66,1201.98,Leste
2023-07-21,Mesa,Móveis,6,165.1,990.5999999999999,Oeste
2023-10-12,Boneca,Brinquedos,17,391.46,6654.82,Sul
2023-02-10,Câmera,Eletrônicos,26,420.27,10927.02,Leste
2023-01-31,Blocos de Montar,Brinquedos,48,25.47,1222.56,Oeste
2023-07-21,Arroz,Alimentos,26,415.98,10815.48,Leste
2023-04-15,Jaqueta,Roupas,24,170.33,4087.92,Leste
2023-03-26,Feijão,Alimentos,2,369.73,739.46,Oeste
2023-01-06,Arroz,Alimentos,27,336.55,9086.85,Leste
2023-02-11,Carrinho,Brinquedos,49,448.41,21972.09,Sul
2023-12-19,Cadeira,Móveis,31,407.81,12642.11,Leste
2023-05-25,Sofá,Móveis,5,331.76,1658.8,Leste
2023-12-26,Blocos de Montar,Brinquedos,29,114.54,3321.6600000000003,Sul
2023-11-05,Smartphone,Eletrônicos,37,215.74,7982.38,Oeste
2023-05-09,Estante,Móveis,19,317.54,6033.26,Oeste
2023-07-06,Tablet,Eletrônicos,43,361.67,15551.810000000001,Sul
2023-09-03,Arroz,Alimentos,38,178.03,6765.14,Sul
2023-08-06,Camisa,Roupas,23,111.11,2555.53,Sul
2023-09-14,Blocos de Montar,Brinquedos,4,18.98,75.92,Leste
2023-11-02,Tablet,Eletrônicos,14,220.76,3090.64,Leste
2023-04-27,Mesa,Móveis,45,95.43,4294.35,Sul
2023-05-09,Quebra-Cabeça,Brinquedos,13,476.69,6196.97,Norte
2023-11-10,Quebra-Cabeça,Brinquedos,7,193.67,1355.6899999999998,Leste
2023-04-11,Smartphone,Eletrônicos,17,351.17,5969.89,Oeste
2023-01-29,Jaqueta,Roupas,23,300.46,6910.58,Sul
2023-02-14,Feijão,Alimentos,38,377.67,14351.460000000001,Leste
2023-10-20,Sapato,Roupas,36,37.19,1338.84,Leste
2023-02-21,Frutas,Alimentos,5,491.39,2456.95,Leste
2023-01-23,Laptop,Eletrônicos,10,81.96,819.5999999999999,Leste
2023-06-21,Laptop,Eletrônicos,44,467.3,20561.2,Oeste
2023-05-31,Calça,Roupas,6,304.22,1825.3200000000002,Sul
2023-02-13,Cadeira,Móveis,45,214.59,9656.55,Leste
2023-06-04,Sofá,Móveis,3,347.17,1041.51,Oeste
2023-03-14,Arroz,Alimentos,10,127.51,1275.1000000000001,Oeste
2023-09-02,Sofá,Móveis,48,275.96,13246.079999999998,Leste
2023-10-31,Tablet,Eletrônicos,31,51.11,1584.41,Norte
2023-09-16,Tablet,Eletrônicos,7,439.66,3077.6200000000003,Leste
2023-07-18,Carne,Alimentos,31,287.16,8901.960000000001,Sul
2023-03-02,Feijão,Alimentos,17,116.57,1981.6899999999998,Leste
2023-04-26,Carrinho,Brinquedos,27,265.5,7168.5,Sul
2023-09-04,Carrinho,Brinquedos,21,296.62,6229.02,Leste
2023-06-10,Feijão,Alimentos,9,282.84,2545.56,Leste
2023-07-31,Jaqueta,Roupas,43,223.16,9595.88,Oeste
2023-01-04,Cadeira,Móveis,34,110.58,3759.72,Leste
2023-09-30,Calça,Roupas,15,249.39,3740.85,Norte
2023-03-29,Sapato,Roupas,9,162.31,1460.79,Sul
2023-11-07,Arroz,Alimentos,49,263.65,12918.849999999999,Leste
2023-09-01,Mesa,Móveis,28,218.41,6115.48,Oeste
2023-01-21,Camisa,Roupas,3,444.77,1334.31,Oeste
2023-04-30,Quebra-Cabeça,Brinquedos,14,29.1,407.40000000000003,Leste
2023-08-22,Câmera,Eletrônicos,5,450.72,2253.6000000000004,Leste
2023-12-11,Laptop,Eletrônicos,8,446.15,3569.2,Oeste
2023-11-14,Cadeira,Móveis,48,67.11,3221.2799999999997,Sul
